"","site","month","year","site_seas_year","Abramis brama","Alburnoides bipunctatus","Alburnus alburnus","Alosa chrysochloris","Ambassis agassizii","Ambassis marianus","Ambloplites rupestris","Ameiurus melas","Ameiurus natalis","Ameiurus nebulosus","Amia calva","Ammocrypta clara","Amniataba percoides","Anguilla anguilla","Anguilla australis","Anguilla reinhardtii","Anguilla rostrata","Aphredoderus sayanus","Aplodinotus grunniens","Arrhamphus sclerolepis","Astyanax mexicanus","Barbatula barbatula","Barbus barbus","Blicca bjoerkna","Campostoma anomalum","Carassius auratus","Carassius carassius","Carassius gibelio","Carpiodes carpio","Carpiodes cyprinus","Carpiodes velifer","Catostomus commersonii","Chelon labrosus","Chondrostoma nasus","Cobitis taenia","Coregonus albula","Cottus gobio","Cottus poecilopus","Craterocephalus marjoriae","Craterocephalus stercusmuscarum","Ctenopharyngodon idella","Cycleptus elongatus","Cyprinella lutrensis","Cyprinella spiloptera","Cyprinella venusta","Cyprinus carpio","Dicentrarchus labrax","Dorosoma cepedianum","Dorosoma petenense","Esox americanus","Esox lucius","Esox masquinongy","Etheostoma asprigene","Etheostoma blennioides","Etheostoma caeruleum","Etheostoma exile","Etheostoma flabellare","Etheostoma nigrum","Etheostoma zonale","Fundulus diaphanus","Fundulus notatus","Fundulus zebrinus","Gambusia affinis","Gambusia holbrooki","Gasterosteus aculeatus","Glossamia aprion","Gobio gobio","Gobiomorphus australis","Gymnocephalus cernua","Hiodon alosoides","Hiodon tergisus","Hybognathus nuchalis","Hybognathus placitus","Hypentelium nigricans","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Ictalurus furcatus","Ictalurus punctatus","Ictiobus bubalus","Ictiobus cyprinellus","Ictiobus niger","Labidesthes sicculus","Leiopotherapon unicolor","Lepisosteus oculatus","Lepisosteus osseus","Lepisosteus platostomus","Lepomis cyanellus","Lepomis gibbosus","Lepomis gulosus","Lepomis humilis","Lepomis macrochirus","Lepomis megalotis","Lepomis microlophus","Leucaspius delineatus","Leuciscus aspius","Leuciscus idus","Leuciscus leuciscus","Lota lota","Lucania parva","Luciobarbus graellsii","Luxilus chrysocephalus","Luxilus cornutus","Macquaria ambigua","Macquaria novemaculeata","Macrhybopsis aestivalis","Macrhybopsis storeriana","Menidia beryllina","Micropterus dolomieu","Micropterus punctulatus","Micropterus salmoides","Minytrema melanops","Misgurnus anguillicaudatus","Mogurnda adspersa","Morone americana","Morone chrysops","Morone mississippiensis","Morone saxatilis","Moxostoma anisurum","Moxostoma breviceps","Moxostoma carinatum","Moxostoma duquesnii","Moxostoma erythrurum","Moxostoma macrolepidotum","Mugil cephalus","Nannoperca oxleyana","Nematalosa erebi","Neogobius melanostomus","Nocomis biguttatus","Nocomis micropogon","Notemigonus crysoleucas","Notropis atherinoides","Notropis blennius","Notropis dorsalis","Notropis girardi","Notropis hudsonius","Notropis photogenis","Notropis shumardi","Notropis simus","Notropis stramineus","Notropis texanus","Notropis volucellus","Noturus flavus","Noturus gyrinus","Noturus nocturnus","Oncorhynchus mykiss","Opsopoeodus emiliae","Oreochromis mossambicus","Oxyeleotris lineolata","Parachondrostoma miegii","Parachondrostoma toxostoma","Perca flavescens","Perca fluviatilis","Percina caprodes","Percina copelandi","Percina macrolepida","Percina maculata","Percina phoxocephala","Percina sciera","Percina shumardi","Percopsis omiscomaycus","Phenacobius mirabilis","Phoxinus phoxinus","Pimephales notatus","Pimephales promelas","Pimephales vigilax","Platichthys flesus","Poecilia reticulata","Polyodon spathula","Pomoxis annularis","Pomoxis nigromaculatus","Porochilus rendahli","Pseudomugil signifer","Pseudorasbora parva","Pungitius pungitius","Pylodictis olivaris","Redigobius bikolanus","Retropinna semoni","Rhadinocentrus ornatus","Rhodeus amarus","Rhodeus sericeus","Rutilus rutilus","Salaria fluviatilis","Salmo salar","Salmo trutta","Salvelinus fontinalis","Sander canadensis","Sander lucioperca","Sander vitreus","Sarmarutilus rubilio","Scaphirhynchus platorynchus","Semotilus atromaculatus","Silurus glanis","Squalius cephalus","Tandanus tandanus","Telestes souffia","Thymallus thymallus","Tinca tinca","Umbra limi","site_year"
"S9163_2006","S9163",10,2006,"S9163_10_2006",0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6969696969697,0,2.27272727272727,0,10.6060606060606,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,1.51515151515152,1.51515151515152,2.27272727272727,1.51515151515152,0,0,0,0,1.51515151515152,3.03030303030303,0,0,2.27272727272727,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,3.78787878787879,0,1.51515151515152,0,0,0,0,1.51515151515152,3.78787878787879,0,0,0,0,0,1.51515151515152,1.51515151515152,0,0,0,0,0,0,0,5.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81818181818182,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2006"
"S9163_2012","S9163",10,2012,"S9163_10_2012",0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,14.4444444444444,0,2.22222222222222,0,15.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,2.22222222222222,0,2.22222222222222,0,0,0,2.22222222222222,0,2.22222222222222,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,27.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2012"
"S9163_2010","S9163",8,2010,"S9163_8_2010",0,0,0,4.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28571428571429,0,4.28571428571429,0,11.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,4.28571428571429,0,0,0,0,0,0,0,4.28571428571429,2.85714285714286,0,0,0,12.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,4.28571428571429,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,11.4285714285714,0,0,0,0,0,0,0,0,0,0,4.28571428571429,0,2.85714285714286,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,4.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2010"
"S9163_2011","S9163",8,2011,"S9163_8_2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,3.03030303030303,3.03030303030303,13.6363636363636,0,4.54545454545455,0,4.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1212121212121,0,0,7.57575757575758,3.03030303030303,0,0,0,0,0,0,3.03030303030303,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,13.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2011"
"S9163_2013","S9163",8,2013,"S9163_8_2013",0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,6.63716814159292,0,0.884955752212389,0,77.4336283185841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,1.32743362831858,0.884955752212389,0,0,1.32743362831858,0,0,0,0.884955752212389,0.884955752212389,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,1.76991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2013"
"S9163_2004","S9163",9,2004,"S9163_9_2004",0,0,0,2.68817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0752688172043,0,0,4.3010752688172,0,1.61290322580645,0,59.6774193548387,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0752688172043,0,0,1.61290322580645,1.0752688172043,0,0,0,0,0,0,0,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2004"
"S9163_2005","S9163",9,2005,"S9163_9_2005",0,0,0,1.34228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01342281879195,0,2.01342281879195,0,32.8859060402685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34228187919463,0,0,1.34228187919463,1.34228187919463,0,0,0,0,0,0,1.34228187919463,1.34228187919463,0,0,0,4.69798657718121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01342281879195,0,0,0,0,4.02684563758389,0,0,0,0,0,0,0,2.01342281879195,0,0,0,0,0,0,0,36.9127516778523,1.34228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2005"
"S9163_2007","S9163",9,2007,"S9163_9_2007",0,0,0,1.20481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80722891566265,0,0,0,0,0,0,0,0,0,1.20481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20481927710843,5.42168674698795,0,1.80722891566265,0,33.1325301204819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01204819277108,0,0,1.80722891566265,0,0,0,0,0,0,0,1.80722891566265,1.80722891566265,0,0,1.20481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20481927710843,0,0,0,0,0,0,1.20481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3132530120482,1.80722891566265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40963855421687,0,0,0,0,1.20481927710843,0,0,0,0,1.80722891566265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2007"
"S9163_2008","S9163",9,2008,"S9163_9_2008",0,0,0,0.515995872033024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309597523219814,0,0.515995872033024,0,88.8544891640867,3.50877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44478844169247,0,0,0.309597523219814,0.206398348813209,0.206398348813209,0,0,0,0,0,0,0,0,0.206398348813209,0,0.309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206398348813209,0,0.309597523219814,0,0,0,0,0.309597523219814,0,0,0,0,0,0,0,0.309597523219814,0,0,0,0,0,0,0,1.34158926728586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206398348813209,0,0,0,0,0.619195046439629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2008"
"S9163_2009","S9163",9,2009,"S9163_9_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26086956521739,0,3.26086956521739,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,3.26086956521739,0,2.17391304347826,2.17391304347826,0,0,0,0,2.17391304347826,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26086956521739,0,0,0,0,0,0,0,3.26086956521739,0,0,0,0,0,0,0,51.0869565217391,0,0,0,0,0,4.34782608695652,0,2.17391304347826,0,0,2.17391304347826,0,3.26086956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,3.26086956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9163_2009"
"S9165_2004","S9165",NA,2004,"S9165_NA_2004",0,0,0,0,0,0,0,0,14.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,21.3333333333333,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0.222222222222222,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3333333333333,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2004"
"S9165_2005","S9165",NA,2005,"S9165_NA_2005",0,0,0,0,0,0,0,0,12.5133689839572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4010695187166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84491978609626,0,11.7647058823529,0,15.6149732620321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84491978609626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.620320855615,0,0,0.106951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42245989304813,11.2299465240642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42245989304813,0.106951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2005"
"S9165_2006","S9165",NA,2006,"S9165_NA_2006",0,0,0,0,0,0,0,0,15.5665024630542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5270935960591,0,1.08374384236453,0,0.591133004926108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30541871921182,2.16748768472906,0,0,9.6551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5270935960591,0,0,0,6.30541871921182,0,0.0985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6108374384236,11.0344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3300492610837,0.0985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2006"
"S9165_2007","S9165",NA,2007,"S9165_NA_2007",0,0,0,0,0,0,0,0,2.19653179190751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115606936416185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3294797687861,0,14.2196531791908,0,15.606936416185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6473988439306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27167630057803,2.08092485549133,0,0,7.39884393063584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115606936416185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9248554913295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09248554913295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2007"
"S9165_2008","S9165",NA,2008,"S9165_NA_2008",0,0,0,0,0,0,0,0,10.0862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51724137931035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0862068965517,0,0.0862068965517241,0,11.6379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51724137931035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2068965517241,13.0172413793103,0,0,10.0862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2008"
"S9165_2009","S9165",NA,2009,"S9165_NA_2009",0,0,0,0,0,0,0,0,3.74414976599064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99219968798752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22620904836193,0,8.50234009360374,0,13.2605304212168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64430577223089,0,0,0,0,0,0,0,0,0.15600624024961,12.5585023400936,0,0,14.1185647425897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078003120124805,0,0,4.99219968798752,11.2324492979719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4945397815913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2009"
"S9165_2010","S9165",NA,2010,"S9165_NA_2010",0,0,0,0,0,0,0,0,6.97674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46511627906977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97674418604651,0,8.93023255813953,0,12.3720930232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3255813953488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8837209302326,0,0,0,0,0,0,0,0,0.186046511627907,15.6279069767442,0,0,1.02325581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1627906976744,2.97674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23255813953488,0,0,0,0,0,0.0930232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2010"
"S9165_2011","S9165",NA,2011,"S9165_NA_2011",0,0,0,0,0,0,0,0,17.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98739495798319,0,10.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2899159663866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2941176470588,0,0,0,0,0,0,0,0,13.6554621848739,10.0840336134454,0,0,5.98739495798319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5504201680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2011"
"S9165_2012","S9165",NA,2012,"S9165_NA_2012",0,0,0,0,0,0,0,0,7.80487804878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16260162601626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4065040650407,0,10.8943089430894,0,1.6260162601626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2357723577236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16260162601626,0,0,0,0,0,0,0,0,11.3821138211382,5.20325203252033,0,0,15.9349593495935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16260162601626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2012"
"S9165_2013","S9165",NA,2013,"S9165_NA_2013",0,0,0,0,0,0,0,0,11.9787717968158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85595147839272,0,4.85216072782411,0,4.01819560272934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42987111448067,0,0,0,0,0,0,0,0,4.85216072782411,13.4950720242608,0,0,12.7369219105383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8885519332828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85595147839272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96057619408643,0,0,0,0,0,0,0,0,0,0,0,0.0758150113722517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9165_2013"
"S9167_2004","S9167",NA,2004,"S9167_NA_2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4835886214442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34573304157549,13.7855579868709,0,0,0,0,0,0,0,0,0,10.0656455142232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656455142231947,0,0,0,0,0,6.12691466083151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1597374179431,0,0,0,3.28227571115974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656455142231947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9167_2004"
"S9167_2005","S9167",NA,2005,"S9167_NA_2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,30.6060606060606,0,0,0,0,0,0,0,0,0,3.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,8.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42424242424242,0,0,0,3.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S9167_2005"
